 10402137335637N  21931421222224332 0 031153312002 30000112111212 1204281312402 0 00003 0 0 0 03 0 0 0 03 02 022127177222113 11 0 00001000CA10 00 64100321213212
 10412136786837N600901141130222422151 231 66312211 01123000011232 1204362 00002 0 00001 298 0 01 498 0 03 01 422122772222123 11 0 00001000CA20 00 46178311113212
 10426194668073H  3107112202222322112 113 06111111 01713000017131 3301141202102 0 000013898 0 01264398 03 01 422121121711123 11 0 00001000CA20 10 52120321213111
 10434154324913H3132011111122222232 0 013 03212211 0200300002003125104 12 00002 0 0000198 0 0 0198 0 0 00 00 002111172121222 11 0 00001000CA20 00 49158312313212
 104441552565 1H  42020111122221232 0 013 03214001 0500100005001626104312 00002 0 00001 398 0 03 0 0 0 00 00 002117222121223 11 0 00001000CA10 00 17141311213212
 10452136316837N  54281411822228322 0 032173415211 01123000011232 1204311312401463124014698 0 014798 0 08 08 080000000000000 00 0 08881008ZZ08 00100008024310010
 10462137475637H  20970111122222332 0 031 64120901 05003000050032 1204312 00002 0 00000 0 0 0 0198 0 0 03 02 022121122111113 11 0 00001000TX01 00 14111322313212
 10477149831171H    100122022220332 0 013 04220901 01523000015236 3301 12 00000 0 0000121 0 0 014798 0 02422 021121101111113 11 0 00001000CA20 00 60250211223212
 10482136326837N5401020422021221332 0 031 64213312 40000112311232 1204 12 00002 0 0000126 346981 42598 02421 137121112712213 11 0 00001000TX01 00 51240321113212
 10492095298699H    18012202222723112 113 01220902 4000017231723651302 11 32402 0 00003 0 0 0 00 0 0 0 00 00 007171127111772140 0 0128 802ZZ08 00 32120322321122
 10502139345637H  2127011112222233154 313 07216112 40000112311233 4414312 00002 0 00003 0 0 0 00 0 0 0 03 02 020111017102112 30 0 0112 681ZZ08 00 27172321211212
 105141563565 1N  4096141131222433154 303 04120901 02001000020012 1204362 00002 0 0000198 0 0 03 0 0 0 08 01 131711112122002 11 0 00001000FL02 00 32111312113212
 10527148397059H 992030111222227332 0 032173120902 3000011211121198604 02 00002 0 00003 0 0 0 03 0 0 0 08 08 081222222112223 11 0 00001000CA10 00 62172322323212
 10532134376837N  57291411122221232 0 031 63111002 70000500850002 1204 01988002 0 00003 0 0 0 03 0 0 0 03 02 027121171210110 11 0 00001000TX01 00 20102012513212
 10544083948153H   140011112222033112 173 04412221 0182300001823626104312 00002 0 000014627 29814798 0 00 00 002212772111122 11 0 00001000CA30 00 39133312213212
 10552139826737H  12230122022222332 0 013 01211002 40000182318231 3301 02 00002 0 000014698 0 03 0 0 0 03 02 027177772111123 20 0 0112 722ZZ08 10 53120321111111
 10562137335637N  21931411122222332 0 031 61414001 05003000050032 1204120 00002 0 00000 0 0 0 00 0 0 0 03 02 087171711272771 11 0 00001000TX01 00  5221321413212
 10572137345637N  22130421122222332 0 031 85111002 90000400340032 1204141312402 0 000014498 0 01 42598 01 01 127111122111123 11 0 00001000CA20 00 66210321213212
 10582137335637N  21270411222227232 0 032176214801 01721000017212 1204121988002 0 00000 0 0 0 00 0 0 0 02421 131211121170002 11 0 00001000TN01 00 25182311113212
 105941563265 1N  4094141112112112155 432176213312 40000152115212 1204141202401403624011998 0 011498 0 024211012711111121112 11 0 00001000LA01 00 40171321213212
 10602136746837N600901141111222133150 931 64120901 01723000017232 1204122 00002 0 00001 498 0 01 498 0 02 48 087127177777170 00 0 08881008ZZ08 00100008014430212
 10612132615637H  53080111222227312 0 013 06112211 01121000011216 3301 61252402 0 000011626 3191 498 0 01 01 337777111221111 20 0 0112 721ZZ08 12 56232322421111
 10627148241171H    660121822220332 0 013 03218801 02003000020036 3301431362402 0 000014698 0 014798 0 02421 117117177717770 11 0 00001000CA30 10 62010224413111
 10632136716837N600901141112222123115 131 66213311 01511000015112 1204431972402 0 00003 0 0 0 03 0 0 0 03 02 020000000000000 00 0 08881008ZZ08 00100008015310010
 10642137475637A221702021121222632159 773 04211001 05003000050033 5424122 00000 0 000012698 0 014798 0 024611031112112121221 40 0 0222 211ZZ08122 15122211211111
 10652136726837A600901121132222533112 163 04120901 01123000011233 5424292 0000137372403 0 0 0 014898 0 03 02 022122117111123 40 0 0222 571ZZ08 00 41262311311212
 10664155678575N   161041111211121112 132174420901 05003000050032 1204311312401973124014698 0 014798 0 02 41 132111121221223 11 0 00001000OK01 00  8211321213212
 10677148851171H    500122022221232 0 013 02214002 40000182118216 3301311202402 0 0000126 398 01 498 0 02 41 422122121122112 12 2 20001000CA20 10 29150321312111
 10687076435895N250701041112222133159 731 61120901 02003000020032 1204151231030 0 00001 398 0 00 0 0 0 02 41 131111122221221 11 0 00001000LA01 00 21211321413212
 10692136326837N  54281411122225332 0 032 53114131 01623000016232 120412131220131122201 32698 01 42598 02 41 421121122121112 11 0 00001000NJ01 00 30171321213212
 10702132235637H  20170122022227332 0 013 03120902 20000162316236 3301311222102 0 00001 32598 03 0 0 0 03 02 037117117117112 12 2 20001000CA10 10 66200312222111
 10714158228575N   2321411122221232 0 031 63212002 40000500350032 1204271312402 0 00001462298 014798 0 02 41 220111112212222 11 0 00001000MS01 00 33251321113212
 10722134326837H  57291121201216332 0 013 06120901 01621000016216 3301312 00002 0 000012698 0 03 0 0 0 03 02 011111121111113 11 0 00001000CA10 10 66210312433111
 10732137226637A5300020211122224222 0 003 06220901 01421000014213 5424321202402 0 00003 0 0 0 03 0 0 0 02421 422112111112213 60 0 0112 671ZZ08122 56172321111111
 10742139385637N  2162141111222123112 131 94213211 01121000011212 1204311312101263124011698 0 01 498 0 02 41 131111777111212 11 0 00001000TN01 00 35171311113212
 10754084498153H     20121322223322 0 013 04120902 20000112311236 3301 02 00002 0 00003 0 0 0 014798 0 01 02 022117221121223 11 0 00001000CA30 00 63160222113212
 10762137795637N  2406141111222133145 531 64212112 50000122312232 1204971312402 0 000014598 0 014798 0 03 02 031121112111113 11 0 00001000TX01 00 48242311113212
 107741556865 1H  4094111112221222158 732174415331 01723000017232 120448131240131198001 34598 014898 0 01 019827112120211112 11 0 00001000OK01 00 26141321113212
 10787145457059H 639020122022220332 0 003 02211121 01711000017116 3301 02 00002 0 0000298 0 0 03 0 0 0 03 02 080000000000000 20 0 0888  88ZZ08 10  8080014421111
 10797145417059H 750020122022225332 0 013 03112001 01723000017236 3301361232402 0 000012698 0 03 0 0 0 02 41 121122722112110 20 0 0888  08ZZ08 00100000023331120
 10802139365637N  2171041111222133112 132 57212112 40000122312232 1204431232402 0 00001 226 3451 5 4 0 02 41 132122121212113 11 0 00001000NY01 00 41181321113212
 10812139365637N  2171041112222223155 413 06212211 01221000012212 1204291988001159710214698 0 014798 0 02422 032121171112113 11 0 00001000TX01 00 23161311113212
 108241547149 1N  44150411322226332 0 073 03220901 0132300001323198604 11242402 0 00003 0 0 0 03 0 0 0 08 08 081712221121223 11 0 00001000CA10 00 54172321313212
 10832139385637N  21710411111211322 0 031 64311001 05001000050015 2504972 00000 0 00001 32642983 0 0 0 02422 022122121221223 11 0 00001000NY01 00 17211311213212
 10842137335637J  2193122202222633112 143 06120901 01123000011233 6434 51231022 0 00001 32698 012998 0 01 02 011221172111213 11 0 00001000HI01 00 50260311113212
 10852135496837H5436010122022223322 0 013 06211111 0121300001213477464 02 00000 0 0000198 0 0 00 0 0 0 00 00 001111101101112 11 0 00001000HI02970 38100313223111
 10862137545637N  24061411122221132 0 031 86220901 05003000050032 1204362 00002 0 00001 32698 01 498 0 03 01 182111122701112 11 0 00001000OK01 00 23111312213212
 10872133506637A  43340222022220332 0 053 04312002180000161816103 5424271242402 0 000011498 0 012598 0 02421 181000207111110 50 0 0122 752ZZ08120 40110321511111
 108841556265 1N  40901421122223231881131 63211001 01523000015232 1204 01152402 0 00003 0 0 0 01252698 08 02 022212222711122 11 0 00001000TX01 00 64220211113212
 10897148851171H    50012202222233115 113 02215002 40000162116216 3301142 00002 0 000012698 0 03 0 0 0 02422 032711121211213 11 0 00001000AZ01 10 25160311323111
 10902134366837H  57291111322224332 0 013 02214212 40000200320036 3301121252802 0 00003 0 0 0 03 0 0 0 01 01 327111121277171 12 2 20001000CA10 11 56202322312111
 10912095378699H    250122022223332 0 013 01312231 02001000020016 3301311232402 0 00001 398 0 01 42598 02421 331171171117112 12 2 10001000CA10 10 57110221512111
 10922098698699H     30122022224332 0 013 03120901 02003000020036 3301312 00002 0 00003 0 0 0 00 0 0 0 03 02 031121122112112 20 0 0111 772ZZ08 10 62120312321121
 10932136336837H  55390111122221332 0 013 03213002 40000500350036 3301352 00002 0 00003 0 0 0 03 0 0 0 02421 422122121721222 12 2 20001000CA20 12 28101321312111
 10942134376837H  57550122021217132 0 013 03120902 30000191119116 3301362 00002 0 00001 32698 03 0 0 0 02422 021122122122122 20 0 0222 761ZZ08 10 66200311311111
 10952136316837H  54281111311115332 0 013 06211112190000142114216 3301 02 00002 0 00003 0 0 0 03 0 0 0 03 02 027717177177772 11 0 00001000CA10 00 60172013533212
 10962137345637H2217020122022222332 0 013 04120901 0112300001123120104 01988002 0 0000198 0 0 03 0 0 0 00 00 002172111121273130 0 0122 662ZZ08 50 32200122311111
 10974087738285H5087020122022220132 0 013 04211001 01423000014236 3301312 00002 0 00003 0 0 0 03 0 0 0 02422 032111121211112 20 0 0122 672ZZ08 10 59230311311111
 10982095388699H    240121322225222 0 013 03213311 01621000016216 3301 12 00002 0 00001 398 0 01 44798 08 08 080000000000000 00 0 08881008ZZ08 00100000015420010
 10992135665637H  24281122022221332 0 013 02213002 50000122312236 3301282 00002 0 00003 0 0 0 03 0 0 0 03 01 432121121112112 20 0 0122 152ZZ08 10 11120011411111
 11007149841171H    100122022220332 0 031153212001 01623000016236 3301212 00002 0 00003 0 0 0 03 0 0 0 02422 022121111212221 20 0 0122 732ZZ08 10 55230112521111
 11012095268699H    180122022220332 0 031 91314211 01623000016233 4414282 00002 0 00003 0 0 0 012698 0 03 02 037177121111172 30 0 0128 741ZZ08150 48220321411111
 11022139706837H  60220111122221132 0 032164311002190000152115216 330142124240126342403 0 0 0 01 13198 01 019711111122712112 11 0 00001000CA30 12 21221321213111
 11036194448073H   158011112111121123 613 06120902 20000122112216 3301321252102 0 00001 24498 01 498 0 03 01 422122112212112 1213 20001000CA10 00 64151321112212
 11042137226637A5300020222022220332 0 073 04120902 20000800300033 5424 00 00000 0 0000198 0 0 00 0 0 0 02422 020100000177213 60 0 0122 751ZZ08120 65100323421111
 11052135695637H  24281122022227232 0 043 05220901 01723000017236 3301311202202 0 00003 0 0 0 03 0 0 0 02421 431171172111112140 0 0122 692ZZ08 00 62230311311212
 11062137335637H  21931121122221332 0 031 64312001 02003000020032 1204142 00002 0 00003 0 0 0 03 0 0 0 02422 021111112212112 11 0 00001000MD02 00 35230321313212
 11072138575637H  21710122022000032 0 013 03413001 01888000018006 3301272 00000 0 00000 0 0 0 0198 0 0 08 01 120000000000000 20 0 0111 702ZZ08 10 29100022311111
 11087148367059H 750020122022220332 0 013 02120901 01823000018236 3301 01362401319880012698 0 012598 0 02422 021121122217111 20 0 0111 792ZZ08 10 63220312321121
 110941556965 1H  4078011112222213115 113 01312001 01621000016216 3301312 00002 0 00003 0 0 0 0198 0 0 03 01 432121222122122 12 2980001000CA10 00 24168311212212
 11102134356837J  57291211822224222 0 053 03212001 01321000013213 6434311988002 0 0000198 0 0 01 498 0 02422 022122122111223 12 7 10001000CA20 00 35162313322212
 11112095378699H    25011111211111125 613 04120901 01423000014236 3301201202402 0 00001 326 29814898 0 01 01 232171121172112 12 2 10001000CA10 12 61131221212111
 11122137355637H2217020111322216332 0 013 04213112 40000500350033 44142314524014198800198 0 0 00 0 0 0 02422 031111122112122 30 0 0112 801ZZ08152 30132322311111
 11132134356837J  57291222022221332 0 043 03213002 40000500350033 6434122 00002 0 00003 0 0 0 01 398 0 01 01 422021111121223 12 7 70001000CA10 00 26130322522212
 11144158228575J   2321211121221112 0 031 92411001 01723000017232 1204311312102 0 00003 0 0 0 011498 0 03 02 022711112772222 11 0 00001000TX01 00  9111321213212
 11157147797059H 218120111122221222 0 013 06212211 01522000015226 3301201202402 0 0000198 0 0 03 0 0 0 02 42 030000000000000 00 0 08881008ZZ08 00  8008013320010
 11162138206937H2675010111121222322 0 013 04120901 04003000040036 330120123240126232401 326 9141 498 0 01 01 432172112212123 12 2 20001000CA10 12 63211311212111
 11172137226637K530002021112222223152 731 77212111 01123000011233 5424321448001982024014498 0 014798 0 02421 422711171117222 12 4 40001000CA10 00 50182311212212
 11182137266637J5300020222022220332 0 013 03112211 0200300002003648302 00 00002 0 00003 0 0 0 00 0 0 0 00 00 002222112710111140 0 0122 712ZZ08 10 55200322411111
 11192139456637H  50210122022222332 0 013 02213211 0200300002003646302 02 00002 0 00003 0 0 0 03 0 0 0 00 00 002171221111112170 0 0112 742ZZ08 10 51210022410111
 11202136966637H  50210122022226332 0 043 03120901 01423000014236 3301 12 00002 0 00001 498 0 03 0 0 0 03 02 022171712121223 11 0 00001000CA20 00 58130121413212
 11212095218699A   906021122222422115 113 04212211 01521000015213 4414311312402 0 0000125 32645147 498 02421 927111122171123 12 3 10001000CA10 00 50182311312212
 11224154584913H313201111111222122120 332 24213321 01421000014216 3301201202401 331240138 326981 498 0 01 01 322112171121112 11 0 00001000ND01 00 47151321113212
 11237145427059H 750020111322222332 0 013 01212112 40000161316136 3301 02 00002 0 00003 0 0 0 0198 0 0 03 02 037770122211112 20 0 0112 742ZZ08 11 55222021311111
 11242135885637H  53550122022220332 0 013 03212211 01623000016236 3301201988002 0 000012698 0 012598 0 03 02 081177172777112 20 0 0112 742ZZ08 10 53240021311111
 11252095218699H   9060111122222332 0 013 04212112 40000112311236 3301 11202401 43124012698 0 011498 0 02 41 232111711112112 12 2 20001000TX02 00 48172322212212
 11264158248575H   2100111222226332 0 013 06120902 2000060016001646302312 00002 0 000012226 3983 0 0 0 00 00 007111211271111 1214140001000CA10 12 61232311212111
 11272139315637H  2201112202222433146 231153120901 02003000020036 3301 02 00002 0 00003 0 0 0 03 0 0 0 02422 012117111111112 11 0 00001000CA20 00 62230313333212
 11282137946637H  46151122022222332 0 013 01212282 40000182318236 3301311258002 0 000012698 0 012398 0 029719821111122212112 20 0 0128 732ZZ08 10 52120021311111
 11292138636837H  55200111122224332 0 013 01211002 40000122312236 3301 02 00002 0 0000198 0 0 03 0 0 0 03 02 031121112111223 11 0 00001000NM01 00 32152321213212
 11302137686737H1021020122022224332 0 031154212232 40000182118216 3301 12 00002 0 00001 398 0 03 0 0 0 02422 037777777777770 11 0 00001000IL01 00 47200321413212
 11312135756637H  4334011112222323145 513 04213312 40000181118116 3301201362402 0 00003 0 0 0 012598 0 02982 022722717711222 11 0 00001000CA30 00 44141321213212
 11322139395637N  22011411112221332 0 013 06114311 01113000011132 1204202 00002 0 00003 0 0 0 03 0 0 0 01 01 122122121222222 11 0 00001000AL02 00 55151321113212
 11332133895637H  21190111112221222 0 013 07120901 01123000011236 3301 01972402 0 000014698 0 03 0 0 0 02422 012172171217713 11 0 00001000TX01 00 50231311213212
 113441554865 1A  4239121122221422113 132 55320901 04003000040033 6434362 00002 0 00001 398 0 01 398 0 02 41 312222222111213 12 4 40001000OH02 00 55211311212212
 11357148987059H 997010122022220331121113 03120901 01523000015236 3301 11988002 0 00003 0 0 0 03 0 0 0 03 02 021771112111222 20 0 0112 762ZZ08 10 60140011311111
 113641578249 1H  4374011112222233147 813 03213001 0500300005003114104 02 00002 0 00001 32698 03 0 0 0 00 00 001171112121223 11 0 00001000CA20 00 20131321213212
 11372132625637H  53080111122221332 0 013 01418001 05003000050036 3301121131022 0 00003 0 0 0 03 0 0 0 02422 027777777777773 11 0 00001000TX02 00 21111322333212
 11382133246837J  60330222022222332 0 053 04212002 40000112211223 6434122 00002 0 00003 0 0 0 014798 0 02 411012122121121222 11 0 00001000CA20 00 50260321113212
 11396194758073A  31021221322224332 0 013 03120902 20000182318233 5424282 00002 0 000011498 0 0198 0 0 08 02 021121112121122150 0 0122 611ZZ08 00 61120011511212
 11402137495637H  20970122022228231 09813 04120902 20000181318136 3301271232402 0 00000 0 0 0 03 0 0 0 02422 027171112172112 20 0 0112 742ZZ08 10 64230311311111
 11412138926737H1201010111122221332 0 013 03120902 1000050035003651302312 00002 0 00002 32698 0198 0 0 00 00 002111111112111 1214140001000CA10 00 57241311312212
 11427148251171H    690122022222332 0 013 03111002 10000152315236 3301312 00002 0 00003 0 0 0 00 0 0 0 02982 037112222777112 11 0 00001000CA20 00 64220321313212
 11432137475637H  22641111122221332 0 031 63115001 05003000050032 1204271312402 0 00003 0 0 0 03 0 0 0 03 02 032121271220000 00 0 08881008ZZ08 00100008011310010
 11444157518575A   1540211222226332 0 013 04320901 01323000013233 5424362 00002 0 000011498 0 01 498 0 02422 031711721177223 50 0 0122 741ZZ08122 50252321311111
